id,EAP,HPL,MWS
id15686,3.872299398235353e-06,0.9999938023660031,2.325334598571031e-06
id24471,0.9999999999610103,3.898969465228631e-11,6.845416170847921e-20
id10404,0.9955634510077627,0.000621851096745515,0.0038146978954918752
id16631,8.309187295583773e-10,0.9999999991648145,4.266728379389599e-12
id07237,2.8542263071015654e-10,2.423275795935923e-16,0.9999999997145772
id06453,0.5416711965541786,0.4299411754679844,0.028387627977836994
id06424,0.0014225973037333445,2.9430242134574226e-05,0.9985479724541321
id12699,0.9999999981802797,4.2834721844506195e-10,1.3913729631639916e-09
id01346,0.9953659816401635,0.0012881548394744972,0.003345863520361945
id22853,0.9999999999999679,3.205956508716477e-14,7.441409465092699e-18
id20004,4.2416238616270485e-09,0.999999994584864,1.17351221509696e-09
id12883,0.13949191229672006,0.5932075063098047,0.2673005813934753
id11520,0.0008115947035233884,0.00013101959530151887,0.9990573857011751
id12494,0.9999975598482586,1.0062015816301267e-07,2.3395315833618327e-06
id24320,2.8206664053889165e-07,4.150532184924597e-07,0.9999993028801409
id13045,6.681101481493156e-05,0.9993189054372376,0.0006142835479474622
id18856,4.079406240398541e-06,0.002153101445732608,0.9978428191480269
id05248,0.006261740757418674,5.3670656705316855e-05,0.9936845885858759
id01067,0.0008346003160341527,6.643786501057928e-05,0.9990989618189553
id09607,0.507792467038527,0.01582160463199484,0.476385928329478
id19052,0.9999999999997098,5.978406247729085e-17,2.9020326482507175e-13
id04769,0.9946860142430486,8.402853945144353e-08,0.005313901728411986
id04467,0.2830722539881772,0.7008971038076071,0.016030642204215798
id01506,0.29200501705110404,0.7068507999524776,0.0011441829964183195
id19681,0.9969886684312725,0.0001710131728677025,0.0028403183958597106
id18541,0.09569433328084986,7.956718315806022e-05,0.9042260995359921
id24141,8.071401374269172e-08,6.650014936080059e-11,0.999999919219486
id03591,0.11396463214549298,2.0238997948167995e-08,0.886035347615509
id13166,2.1850857672623522e-09,1.927869093962774e-15,0.9999999978149123
id00163,5.625649601422147e-07,2.219880156460061e-08,0.9999994152362384
id13404,0.37314710155176223,0.6063803488315177,0.02047254961672008
id20625,1.1981135839166445e-08,7.82363495700424e-09,0.9999999801952292
id11610,0.9999999997217667,2.0060355305532097e-13,2.780327729926641e-10
id04440,0.6461460221414626,0.000963949429973937,0.35289002842856343
id07142,1.427391798568881e-10,3.390100118992065e-21,0.9999999998572607
id14529,9.553182005370898e-12,5.782047622848969e-11,0.9999999999326263
id19766,3.191919131457143e-05,0.0024744594308991957,0.9974936213777863
id20468,1.8978664880789024e-06,5.932530171742539e-07,0.9999975088804949
id23922,3.1334375856678745e-08,0.9999999686630596,2.56452073075809e-12
id07028,0.9908865291851958,0.006373238102732755,0.0027402327120714135
id26338,1.1745307875889855e-05,0.9956291336481237,0.004359121044000358
id07441,8.762812626182988e-08,3.083220941084086e-09,0.9999999092886527
id11574,4.8514718722830664e-05,3.1073691582586633e-06,0.999948377912119
id00295,0.00011344860975718184,2.893844315834155e-08,0.9998865224517995
id12289,0.9998242639686682,0.00017573603125285898,7.889057658750638e-14
id02333,0.00013384409873414937,0.9998635728867978,2.583014467967453e-06
id19922,0.2056168147188653,0.001979171362382526,0.7924040139187523
id13925,0.0071686339348112586,0.8486626071770142,0.14416875888817446
id08386,0.002577623863285507,0.9974194075480508,2.9685886636056153e-06
id01973,2.546940815755838e-06,0.9999744382191053,2.3014840079059482e-05
id09521,3.4292834329143306e-05,3.038552387598327e-08,0.999965676780147
id11839,0.5266368696246785,0.4689887220164515,0.00437440835887005
id19457,0.00019925587266642641,1.997308449139038e-07,0.9998005443964887
id23992,0.0027930916318353494,0.9971031984812851,0.00010370988687952394
id04426,0.9997230383123277,6.442776939193512e-08,0.00027689725990296386
id07955,0.9133285848193984,4.279680065477293e-09,0.08667141090092151
id18696,0.9998881439051247,4.3204453767712826e-05,6.865164110761879e-05
id09058,0.006674520170200464,0.9933233326185545,2.1472112449107956e-06
id00601,2.1943019900683406e-05,0.999931479535304,4.657744479529733e-05
id21032,0.12462451191712237,0.004928745995940872,0.8704467420869367
id01043,0.6223940954914168,0.36097965500134527,0.01662624950723809
id10656,0.2305270374208871,0.09467966329568718,0.6747932992834257
id12907,7.566096127934433e-06,0.9999923698825705,6.402130164373679e-08
id16923,0.0734255885181962,0.9064042878529798,0.020170123628823977
id24121,5.518375773699184e-14,0.9999999991643315,8.356133285488323e-10
id23237,6.682171857978088e-08,0.9999998936498534,3.952842784748907e-08
id00667,3.4677624689694117e-06,3.193055443638272e-12,0.999996532234338
id05591,0.6149290035384847,0.3642878209000798,0.020783175561435382
id27119,0.08395291080338381,0.0018459030883901414,0.9142011861082261
id22065,0.04528829969870711,0.007303649869885777,0.947408050431407
id26723,0.9999999999999951,8.391134434343067e-17,4.7729325105120034e-15
id17492,1.7264901252443876e-05,3.419432336300455e-07,0.9999823931555138
id09518,6.608425156223097e-10,2.1293700223542596e-15,0.9999999993391554
id10353,0.0031316673382591415,3.35566347187422e-08,0.9968682991051061
id04517,8.521935185730766e-14,0.9999999999775395,2.2375148224569793e-11
id00306,0.9998561908645822,0.00010601706676788752,3.779206864976263e-05
id10194,0.33261794709742126,0.4732733740157765,0.19410867888680222
id23205,3.1795875219543825e-08,2.228790612446003e-11,0.9999999681818368
id15368,2.6507607493088364e-07,1.4735148119433814e-07,0.9999995875724439
id25309,0.21144418565046505,0.24208411341698824,0.5464717009325467
id21031,7.427957433672974e-09,7.60197961552804e-21,0.9999999925720425
id24630,4.5586359836162e-06,1.0633559735497786e-07,0.999995335028419
id09410,0.9958520735289129,0.001700318816521221,0.0024476076545658708
id07438,0.5616320155045629,0.01723571940457471,0.42113226509086255
id14412,0.9892018948804778,0.001688772731231466,0.009109332388290788
id23345,2.7628100086881773e-09,0.996965375017931,0.003034622219259091
id17489,0.0004888693736252261,0.0001323266471611668,0.9993788039792136
id26829,0.014155971147982425,0.059705474472083846,0.9261385543799336
id00208,0.0019710269971088715,1.4856003478942355e-05,0.9980141169994122
id18421,0.46205751969855136,0.5323397842847895,0.0056026960166592225
id24341,1.100755983168654e-10,1.7207703064264812e-08,0.9999999826822213
id26009,0.01942357512433093,2.441182742946209e-06,0.9805739836929261
id22641,0.9999989933040352,8.008683015719387e-14,1.0066958846618804e-06
id00415,0.5637086500751486,0.35496261477387164,0.08132873515097967
id10343,1.583571918828822e-05,0.9999841592691575,5.011654208580287e-09
id05760,0.8022907687925304,7.529507114921459e-05,0.19763393613632044
id00715,0.001392025839061811,2.5074378907478917e-05,0.9985828997820306
id15015,2.4277709071015134e-08,0.9999999648726393,1.084965158822223e-08
id04630,0.7499979571830819,0.15663298185511848,0.09336906096179953
id14018,1.800471975081729e-05,0.9997814142065439,0.00020058107370523522
id00187,0.999992859588093,4.034457133222639e-07,6.73696619355669e-06
id01108,0.999997913104042,8.433351022114006e-07,1.2435608557732373e-06
id10488,1.1267817927534605e-05,1.4692427072041553e-06,0.9999872629393652
id05632,0.8524407692557627,0.0005055370429481013,0.1470536937012891
id23412,0.99996959493439,1.608315377139077e-06,2.8796750232914835e-05
id04558,0.018309802569490025,0.043660251395069447,0.9380299460354405
id04876,0.6454185595372306,0.012828062401336512,0.3417533780614328
id01726,0.010415621791750417,0.8451488086273072,0.14443556958094228
id02433,0.028645031637417405,2.3067951942096434e-06,0.9713526615673884
id08189,3.4369105466880504e-09,2.7535417149869288e-11,0.999999996535554
id02156,4.674707758778225e-07,0.9986645060002193,0.0013350265290047812
id12078,0.07266784453142808,0.27161808303296264,0.6557140724356093
id27851,0.041831737182505796,0.02872104317280439,0.9294472196446898
id18490,0.9760206973524632,0.0048500614792581715,0.019129241168278563
id09712,0.9973823728908268,0.0026097370129335965,7.890096239702279e-06
id17266,0.05495572504383318,0.39348275540839306,0.5515615195477739
id05581,7.196901403177565e-08,6.203520858850479e-07,0.9999993076789001
id24893,0.18368974740077643,0.3091330453575246,0.507177207241699
id25206,7.955575454341606e-09,4.780620143377549e-13,0.9999999920439466
id13570,0.00047953068180505977,6.748063999363027e-07,0.999519794511795
id12979,7.583795707790166e-08,0.999999607681542,3.164805008825767e-07
id25633,0.9988386679544163,3.1690632531009623e-07,0.0011610151392583033
id17019,0.9999990392687023,3.1560310774475127e-07,6.451281899008717e-07
id07329,0.9953536771960235,0.00121792873603458,0.003428394067941936
id26546,9.170576868172551e-07,0.9999990829277976,1.451569540681276e-11
id25503,0.02019987761537018,0.9793684724489669,0.00043164993566303386
id19470,5.6618245926950914e-11,0.9999999999433817,1.6932490200232465e-17
id12901,0.999805124448067,2.199268227176366e-06,0.0001926762837059215
id13410,0.08109111714213196,1.8918948390273827e-06,0.918906990963029
id05753,2.6856314810720832e-05,0.9998030490573981,0.00017009462779115286
id02567,0.9999522255202236,4.289423192756477e-05,4.880247848880736e-06
id20914,0.0003343900682974782,0.9996574435497068,8.1663819957219e-06
id23827,0.9966232357356871,0.0016480844055889409,0.0017286798587238614
id22909,0.9892622607062678,0.0028960431800658334,0.007841696113666237
id16229,0.006721209643866519,0.0004853354646168313,0.9927934548915167
id18637,0.003865173084334464,0.9766967438672466,0.019438083048418948
id12946,0.9935050056308955,0.005487165597459436,0.0010078287716450648
id19118,0.4305602823071983,6.776458786471309e-11,0.5694397176250372
id18289,3.2332872344017495e-06,0.9999952324427387,1.534270027026955e-06
id04116,1.721576658293107e-07,1.2930771277365751e-13,0.9999998278422049
id00798,0.9763378854873501,0.00016276344746768266,0.0234993510651822
id25441,2.4822333518094355e-08,0.9999867890556544,1.318612201213571e-05
id10759,0.9999176005071253,8.047847789130769e-05,1.9210149833950534e-06
id08278,0.13060810868666745,0.0015797885291842836,0.8678121027841483
id24701,0.3251382848304456,0.17652758888280395,0.4983341262867504
id14723,1.4216947507542974e-11,0.9999999999849276,8.555121623520939e-13
id20906,4.232568483387358e-10,0.9999999995767432,1.622710710854157e-18
id10250,5.4590666583895606e-08,0.9999999201620328,2.5247300567535306e-08
id07224,1.9956253646992325e-07,1.8027947190559144e-08,0.9999997824095164
id03981,3.79112799043063e-06,0.00011843661430907715,0.9998777722577006
id24197,0.9908890575704046,1.2458546100022818e-06,0.009109696574985435
id11478,0.9533965300722115,8.591311760044123e-07,0.046602610796612445
id10684,0.15930515547336294,0.01678482727355,0.8239100172530871
id08021,0.011565423829865116,0.00398924578470732,0.9844453303854276
id14820,0.9923731486128372,0.0014172022764551474,0.006209649110707677
id15700,0.19025067944814353,0.7087157678731512,0.10103355267870544
id21741,0.0216685649489212,0.9783314229494194,1.210165928548056e-08
id20143,0.9893935241512172,1.4454315877407748e-05,0.010592021532905473
id27283,6.025203254293102e-05,3.580419722285978e-05,0.9999039437702342
id26668,9.053009505010267e-05,0.9999093088521147,1.610528352376161e-07
id01015,0.9227397186854077,6.5061416788414e-08,0.07726021625317554
id02093,4.746276802712714e-06,5.781298023235681e-16,0.9999952537231968
id17549,0.0006851948428226506,2.9070183061956976e-07,0.9993145144553467
id01928,1.0154232249481504e-05,0.9999884970085077,1.3487592428356104e-06
id01947,2.730860464694075e-09,1.508585806871146e-09,0.9999999957605538
id05981,0.9330188905512576,0.06659166426013978,0.00038944518860263306
id26991,0.7441112340529665,0.01083607657820642,0.2450526893688271
id04179,4.184764601292494e-14,1.4555070953953974e-22,0.9999999999999581
id27467,2.0071247656746717e-07,8.815143036720198e-16,0.9999997992875225
id04725,0.9999919835146577,8.854718705770444e-07,7.1310134717731465e-06
id01555,0.021276531343213854,0.9625625294931732,0.016160939163612883
id26830,0.0004900742477643715,0.9995099257481653,4.070293313973336e-12
id11830,0.6971848890440614,0.02565540470132545,0.27715970625461317
id19701,0.45032851247908984,0.27918118794560853,0.2704902995753016
id15424,0.0015081870061972656,0.01890790349963456,0.9795839094941682
id19103,0.0006723116557222134,1.4305908760127987e-05,0.9993133824355177
id07114,0.954061764338583,0.0025245333596084054,0.0434137023018086
id12380,0.8331716731883496,0.16504375121836445,0.00178457559328596
id09665,0.00019068141440587835,0.002184365545441632,0.9976249530401525
id26612,0.9999999976234112,1.9315997458997023e-09,4.449891517060094e-10
id23320,0.11288706202399533,0.018550454586763965,0.8685624833892407
id20135,3.465212509291762e-09,0.999999996534663,1.2453486216142048e-13
id00526,0.9833881535267167,0.0003806684546625767,0.016231178018620784
id09747,0.025997292557579692,0.8851010600375036,0.08890164740491677
id03114,1.4872402932723178e-05,0.9999844383708473,6.892262199767558e-07
id18179,5.4198736159404376e-05,2.272145701540339e-09,0.9999457989916949
id00840,0.9847728479289172,5.439055530730412e-07,0.015226608165529757
id26854,0.021200981597641343,0.9786330415981697,0.00016597680418891636
id03982,0.9999999999956068,1.1675785115440152e-12,3.225653399692398e-12
id04139,0.018096975658758403,0.9203512552766311,0.06155176906461064
id21159,0.0010501959267837373,0.9989418408029328,7.96327028340532e-06
id24745,0.9998342629989061,9.094906789484796e-12,0.0001657369919990048
id14387,0.23557108108086458,0.1422372172693181,0.6221917016498172
id15671,0.6055560781363477,0.3754257459319866,0.019018175931665614
id16829,5.812791074385878e-06,0.9999941515099092,3.569901642355938e-08
id24446,0.9999999982349465,2.993933769524444e-12,1.7620596817464742e-09
id24307,0.17292584111554446,0.06982607967471642,0.7572480792097391
id10288,0.9999999893024794,1.1270205309616663e-09,9.570500105105982e-09
id27839,0.9999203623835177,4.918077028268732e-05,3.0456846199640616e-05
id02822,0.05684458118051937,0.5945984938032005,0.3485569250162802
id23491,0.36698139139626756,0.6188432480902387,0.014175360513493678
id03364,0.999199909752942,5.6224661672492326e-05,0.0007438655853855221
id10000,0.00712323839047252,0.9263102496044552,0.06656651200507235
id05978,0.0014112096299713876,0.9883970781734349,0.01019171219659364
id04502,0.5971066485838965,0.3976251293928787,0.005268222023224786
id11489,5.148540255556687e-06,4.556166384614289e-13,0.9999948514592889
id08990,0.000301734137755993,5.619619070747515e-07,0.999697703900337
id24715,7.93855163385723e-06,1.7428224870881977e-06,0.9999903186258791
id08763,6.876652327046256e-10,1.2940612400661414e-08,0.9999999863717224
id13074,7.633477125761233e-11,0.9999999990716366,8.520286138388891e-10
id18657,2.7065185530927104e-05,9.25935349180082e-05,0.999880341279551
id17886,2.341964756917161e-09,1.9179887535031427e-11,0.9999999976388553
id20220,0.18828764327591835,0.017859033639318293,0.7938533230847633
id05366,0.9361709893708997,0.04345451892152907,0.02037449170757111
id02891,0.9900357275100036,0.007665196106706382,0.0022990763832900444
id00700,0.9758777854503898,0.0004234142796433616,0.023698800269966812
id24793,0.00021974880029415535,0.00023943021061931388,0.9995408209890865
id09705,5.716861384138621e-09,0.9999999942820322,1.1064435968594906e-12
id13450,0.0008858296371226675,0.9990790943839588,3.5075978918655574e-05
id06038,0.9997695487653054,4.896723974325166e-05,0.00018148399495138628
id01596,0.9999999999999298,5.821680575162792e-16,6.961926061884973e-14
id20654,0.9980208610495229,4.6828732619735323e-07,0.00197867066315075
id25298,3.1943656270188555e-10,0.9999999996805569,6.609462584122022e-15
id01087,0.02907199597242097,0.0028674369306760945,0.9680605670969029
id24298,0.00028355678014498265,3.8047961748055025e-08,0.9997164051718932
id02897,6.155311078160683e-06,1.1917411054153109e-05,0.9999819272778676
id13256,3.119593552038613e-09,3.600059270794947e-18,0.9999999968804064
id06171,0.00809240113804847,0.00027418305078517435,0.9916334158111664
id22288,0.9054077685584753,0.0026812839242727968,0.09191094751725204
id19526,0.0010744993710667863,0.30479185826953387,0.6941336423593994
id19317,0.9932271371184145,1.5020852414736694e-06,0.006771360796344129
id16791,5.187902003323663e-05,7.65318502352245e-05,0.9998715891297316
id06130,0.015178704807472812,0.9838170234046122,0.0010042717879149405
id13071,0.006449177529240971,0.00530100624573393,0.9882498162250252
id18697,0.0067660935350279386,0.9932338868741317,1.9590840382687314e-08
id26335,0.9552475020738449,0.0009835035880601177,0.04376899433809486
id11407,0.6705220994512843,0.32946835151814746,9.549030568260706e-06
id24705,0.021445265383487705,0.0005917260599720208,0.9779630085565403
id20106,0.9999976046319944,1.571254216872472e-08,2.3796554633135133e-06
id01811,0.40383769158085964,0.0002219056271875975,0.5959404027919527
id21676,1.795928849480128e-07,1.1036936740385729e-06,0.999998716713441
id26322,0.529158950484161,0.0059239524351059674,0.46491709708073314
id23603,0.0001300717577797527,3.7040803946103604e-07,0.9998695578341807
id06114,0.9999218706994311,7.812901900067034e-05,2.815683390236925e-10
id15241,0.005102088687775047,1.5318870715900007e-05,0.9948825924415091
id04761,0.9999332942650798,6.535853820992359e-05,1.3471967101273295e-06
id10619,1.126534305478517e-08,0.9999999887345683,8.85885451330629e-14
id22462,0.00022920621782014403,1.556576295665373e-07,0.9997706381245504
id08630,0.03507295167649913,0.964927028885404,1.9438096705631735e-08
id01963,2.814243213730084e-07,4.619736336248574e-13,0.9999997185752166
id00289,3.538427581528805e-06,0.9963519555929464,0.003644505979472024
id00978,0.3763814881411848,0.6165990327609917,0.007019479097823572
id21295,1.9791082657515914e-10,3.106018697852821e-10,0.9999999994914874
id25345,0.9999915973305837,8.399886592978422e-06,2.782823260755404e-09
id17241,0.00034340770948037305,1.258861008766713e-07,0.9996564664044186
id00619,0.999883852275262,0.00011344936057536308,2.6983641625678493e-06
id00136,0.15656286835135114,0.03798989888470381,0.8054472327639451
id03690,2.7922672262254588e-08,0.9999999667238462,5.353481633280867e-09
id18633,0.8669775076433683,0.13261866281575985,0.00040382954087181215
id25578,0.0001345495144054228,5.824502870175945e-07,0.9998648680353075
id10227,0.9999939402265938,7.001464436202494e-07,5.359626962575776e-06
id01833,1.5676239177194526e-05,6.014271176797277e-08,0.9999842636181111
id02453,0.0003170905731899189,0.006737546950449062,0.992945362476361
id16880,0.36112950763393004,0.6381939420990765,0.0006765502669932921
id14556,0.006850517545502131,0.9619209348923801,0.031228547562117834
id20081,0.9999937103089739,7.028103566830136e-08,6.21940999038602e-06
id06908,0.022004970870530542,0.00905801259589262,0.9689370165335768
id13970,0.001298998189710875,0.00014235061702950574,0.9985586511932596
id18520,0.4023455025481268,0.012171774609380227,0.5854827228424929
id00433,0.6188607587641484,0.00023261335058659562,0.3809066278852651
id08098,9.049248541529901e-07,1.269560187943332e-10,0.9999990949481898
id06724,7.400885775341876e-13,1.573424452085716e-18,0.9999999999992599
id09461,4.603406850648213e-06,0.9999953133580475,8.323510181605065e-08
id13955,1.5946058117158589e-25,1.0,2.4878112665445596e-29
id17386,0.9999852491269818,2.741674091800863e-06,1.2009198926272235e-05
id07154,0.9999999999966309,3.3685257001709937e-12,5.520641652896258e-16
id23073,1.846284798064759e-10,0.9999999998153428,2.858488898265435e-14
id10938,0.9999897391915935,4.6460690673370516e-07,9.796201499865139e-06
id04935,0.999999992580073,7.320363900579584e-09,9.95629615167026e-11
id00371,0.2274004913746778,0.00015093094608827014,0.7724485776792339
id01638,0.21319960906656799,0.014868812568460637,0.7719315783649713
id26784,5.524342468109727e-06,4.839955874111022e-05,0.9999460760987908
id07313,0.9726928307454212,0.011752350514363522,0.015554818740215243
id10694,4.4287272920495405e-05,2.658075708906553e-05,0.9999291319699904
id09165,1.4156720332441998e-10,0.9999999998583672,6.55602817432609e-14
id22276,0.008794671199718973,0.0016026646264567159,0.9896026641738243
id01132,9.436627254022497e-06,0.9998360986800955,0.00015446469265048638
id02034,0.47819407930595015,0.10479557640421909,0.41701034428983075
id11007,0.9960165515936402,0.0016627045658126225,0.0023207438405472036
id08022,0.07246963129481593,0.3686350267854506,0.5588953419197334
id12947,0.09563305543327097,0.004701839946978607,0.8996651046197505
id09882,9.321365530674567e-09,2.8008445247154117e-08,0.9999999626701893
id24810,0.01759527465847969,0.30723102543877195,0.6751736999027483
id09911,0.03950795754288369,0.003079526095393455,0.9574125163617229
id12382,0.0004006899220484493,0.9995993100770008,9.508057748459972e-13
id04110,0.36448464120099383,0.6302997310674974,0.0052156277315088045
id08214,0.999999997281775,9.347916211252428e-11,2.62474577855899e-09
id18260,0.15478175704362962,0.0012018549637608706,0.8440163879926095
id25684,0.9797147609226317,0.00819121880075422,0.012094020276614182
id08344,0.9999970315835179,1.6989693712643267e-06,1.2694471109187666e-06
id11151,0.003160352727331567,3.6578495104712764e-07,0.9968392814877173
id05583,0.9999796544818371,1.9688354646115496e-05,6.571635166776887e-07
id13787,1.2498384851428984e-08,9.173130402117342e-16,0.9999999875016142
id23145,0.9999687354105654,3.109661838481618e-05,1.6797104979279315e-07
id27114,0.0016914149291492485,2.716318156436541e-07,0.9983083134390351
id16564,0.9155426421658751,0.013818160585563356,0.07063919724856152
id05156,0.5646066624950179,0.033108238538577986,0.4022850989664041
id14134,0.82547655604717,0.16761968987457243,0.006903754078257568
id17627,0.9640734872786523,0.03328152426753207,0.0026449884538158573
id17444,9.955456387233067e-05,1.444246513406224e-07,0.9999003010114764
id00419,0.9429879616221187,0.001690826926239016,0.05532121145164221
id04673,0.9980581064307343,0.0010618109487933452,0.0008800826204722203
id27131,4.8188145549287067e-05,3.2757421252888446e-05,0.9999190544331977
id21289,1.141182335634972e-09,0.9999999988556779,3.139747508153756e-12
id24987,1.2070226814482917e-09,1.731389967147222e-13,0.9999999987928042
id08069,0.9993066177701132,5.0859184955749306e-05,0.0006425230449309824
id26564,3.043863313618566e-05,0.9999695610493473,3.175163433219735e-10
id03814,0.014990221207483613,0.0007961132177117424,0.9842136655748046
id09602,0.05236271234720696,0.933785220528197,0.013852067124595892
id10350,0.999996893368694,3.052872960730832e-06,5.375834540358021e-08
id00986,0.9999999999875658,1.2433992738623154e-11,1.7175711910536047e-16
id10258,0.9987869304080064,9.822736695098546e-05,0.0011148422250426286
id01025,0.7505142455426534,0.13085982312752195,0.11862593132982473
id15253,0.9949869081967949,0.004260307558142097,0.000752784245063032
id17766,2.968284626960798e-06,0.9999970286715013,3.04387171544023e-09
id17486,8.500505388547355e-08,0.9999999149949413,4.7135161358021075e-15
id03745,0.0017016608948190867,0.9982974902577297,8.488474512063463e-07
id15272,0.97109747202263,0.00041328510339798885,0.028489242873972028
id12100,0.000407616177815645,2.3831467751197971e-07,0.9995921455075067
id04638,1.2023249301627687e-05,4.670776023115233e-05,0.9999412689904673
id21751,0.9999998510720197,1.488581279498613e-07,6.98523423314235e-11
id20477,0.0005065810853409572,1.422487820283611e-09,0.9994934174921712
id01808,0.7081787109225768,0.22548102031474807,0.0663402687626751
id27102,0.9742323158336306,0.01242990930980635,0.013337774856563041
id15154,0.01884197698268244,1.4771646597073787e-05,0.9811432513707206
id18932,0.34162763880588976,0.2418381148483528,0.4165342463457574
id04510,3.5290298395563867e-06,0.9999964709153324,5.4828048034315766e-11
id06859,2.9516299004035693e-05,0.0004403868020390663,0.9995300968989569
id22544,0.9978840054642386,2.1376313065171025e-08,0.002115973159448411
id14212,5.892220804383005e-09,0.9999999940835411,2.423805283633255e-11
id21205,0.9841348953275961,0.015828514425899578,3.659024650439704e-05
id08164,0.4914716981160228,0.1258769101804396,0.3826513917035375
id21413,0.817377568025379,0.08568513940195466,0.09693729257266633
id13377,0.9273640023037635,0.05243628501866148,0.02019971267757515
id10422,0.18094105096524582,0.09864703432595591,0.7204119147087983
id21778,0.9931478010943138,8.111247552664238e-07,0.00685138778093107
id23097,2.177201565152864e-10,0.9999999997822798,6.737480190593454e-17
id11779,0.9997366310178877,0.0002633314000098574,3.7582102410518036e-08
id04931,8.028883245163705e-17,0.9999999999999807,1.9394772866774443e-14
id07446,0.002245430283943994,0.00018425229710133898,0.9975703174189546
id16254,4.3416756793658375e-09,1.1389311003911771e-06,0.9999988567272239
id07462,0.04149065598774628,0.9490912352061376,0.009418108806116108
id26624,0.7688360153933036,1.880646625335341e-05,0.23114517814044303
id15191,0.3019355478554603,8.799251274895826e-05,0.6979764596317908
id13212,0.0341752076307976,8.639841767582412e-08,0.9658247059707847
id06887,0.19529037690453327,0.7720339607442076,0.03267566235125909
id01608,0.9968941861647099,0.003105813835290129,2.2803315381049187e-17
id27677,0.011974998629217236,0.9778735270560506,0.010151474314732118
id16762,0.9985516755488292,0.0012917000335362276,0.00015662441763459743
id01885,0.054095175014078636,0.07051835435074152,0.8753864706351798
